,Date of Sale,City,Department,Product,Sale,Predicted Sale,Flag,Out of Stock,Buffer Stock
5992,1/19/2014,A,Ladies Upper,2877,0,0,History,0,1
5993,1/26/2014,A,Ladies Upper,2877,1,1,History,0,2
5994,02/02/2014,A,Ladies Upper,2877,1,6,History,0,2
5995,02/09/2014,A,Ladies Upper,2877,5,4,History,0,2
5996,2/16/2014,A,Ladies Upper,2877,5,5,History,0,2
5997,2/23/2014,A,Ladies Upper,2877,7,9,History,0,3
5998,03/02/2014,A,Ladies Upper,2877,10,14,History,0,2
5999,03/09/2014,A,Ladies Upper,2877,10,7,History,0,2
6000,3/16/2014,A,Ladies Upper,2877,9,9,History,0,3
6001,3/23/2014,A,Ladies Upper,2877,13,13,History,0,3
6002,3/30/2014,A,Ladies Upper,2877,8,11,History,0,2
6003,04/06/2014,A,Ladies Upper,2877,19,7,History,0,4
6004,4/13/2014,A,Ladies Upper,2877,13,21,History,0,3
6005,4/20/2014,A,Ladies Upper,2877,16,13,History,0,3
6006,4/27/2014,A,Ladies Upper,2877,29,16,History,0,4
6007,05/04/2014,A,Ladies Upper,2877,15,20,History,0,3
6008,05/11/2014,A,Ladies Upper,2877,20,16,History,0,3
6009,5/18/2014,A,Ladies Upper,2877,16,17,History,0,3
6010,5/25/2014,A,Ladies Upper,2877,13,16,History,0,2
6011,06/01/2014,A,Ladies Upper,2877,10,10,History,1,3
6012,06/08/2014,A,Ladies Upper,2877,10,18,History,0,2
6013,6/15/2014,A,Ladies Upper,2877,7,8,History,1,2
6014,6/22/2014,A,Ladies Upper,2877,9,10,History,0,3
6015,6/29/2014,A,Ladies Upper,2877,6,11,History,0,3
6016,07/06/2014,A,Ladies Upper,2877,11,12,History,0,3
6017,7/13/2014,A,Ladies Upper,2877,9,12,History,0,3
6018,7/20/2014,A,Ladies Upper,2877,12,13,History,0,3
6019,7/27/2014,A,Ladies Upper,2877,25,19,History,0,4
6020,08/03/2014,A,Ladies Upper,2877,36,27,History,0,4
6021,08/10/2014,A,Ladies Upper,2877,10,21,History,0,3
6022,8/17/2014,A,Ladies Upper,2877,6,16,History,0,2
6023,8/24/2014,A,Ladies Upper,2877,1,4,History,1,2
6024,8/31/2014,A,Ladies Upper,2877,0,6,History,1,2
6025,09/07/2014,A,Ladies Upper,2877,0,7,History,0,2
6026,9/14/2014,A,Ladies Upper,2877,0,9,History,0,2
6027,9/21/2014,A,Ladies Upper,2877,1,3,History,0,2
6028,9/28/2014,A,Ladies Upper,2877,10,7,History,0,2
6029,10/05/2014,A,Ladies Upper,2877,6,6,History,0,3
6030,10/12/2014,A,Ladies Upper,2877,32,14,History,0,5
6031,10/19/2014,A,Ladies Upper,2877,69,34,History,0,4
6032,10/26/2014,A,Ladies Upper,2877,9,26,History,0,2
6033,11/02/2014,A,Ladies Upper,2877,11,6,History,0,3
6034,11/09/2014,A,Ladies Upper,2877,6,17,History,0,2
6035,11/16/2014,A,Ladies Upper,2877,2,2,History,1,2
6036,11/23/2014,A,Ladies Upper,2877,5,4,History,0,2
6037,11/30/2014,A,Ladies Upper,2877,3,8,History,0,2
6038,12/07/2014,A,Ladies Upper,2877,1,7,History,1,2
6039,12/14/2014,A,Ladies Upper,2877,1,3,History,0,2
6040,12/21/2014,A,Ladies Upper,2877,1,7,History,0,2
6041,12/28/2014,A,Ladies Upper,2877,1,4,History,0,1
6042,01/04/2015,A,Ladies Upper,2877,0,1,History,1,1
6043,01/11/2015,A,Ladies Upper,2877,0,1,History,0,2
6044,1/18/2015,A,Ladies Upper,2877,2,5,History,0,2
6045,1/25/2015,A,Ladies Upper,2877,2,7,History,0,2
6046,02/01/2015,A,Ladies Upper,2877,12,7,History,0,3
6047,02/08/2015,A,Ladies Upper,2877,18,14,History,0,3
6048,2/15/2015,A,Ladies Upper,2877,12,13,History,0,3
6049,2/22/2015,A,Ladies Upper,2877,9,11,History,1,3
6050,03/01/2015,A,Ladies Upper,2877,13,12,History,0,3
6051,03/08/2015,A,Ladies Upper,2877,19,14,History,0,3
6052,3/15/2015,A,Ladies Upper,2877,10,18,History,0,3
6053,3/22/2015,A,Ladies Upper,2877,18,16,History,0,4
6054,3/29/2015,A,Ladies Upper,2877,18,20,History,0,3
6055,04/05/2015,A,Ladies Upper,2877,9,14,History,0,3
6056,04/12/2015,A,Ladies Upper,2877,28,15,History,0,4
6057,4/19/2015,A,Ladies Upper,2877,16,21,History,0,3
6058,4/26/2015,A,Ladies Upper,2877,16,18,History,1,3
6059,05/03/2015,A,Ladies Upper,2877,19,19,History,0,4
6060,05/10/2015,A,Ladies Upper,2877,22,23,History,0,4
6061,5/17/2015,A,Ladies Upper,2877,23,21,History,0,4
6062,5/24/2015,A,Ladies Upper,2877,24,21,History,0,1
6063,5/31/2015,A,Ladies Upper,2877,Not Available,15,Forecast,no answer,0
6064,06/07/2015,A,Ladies Upper,2877,Not Available,16,Forecast,no answer,0
6065,6/14/2015,A,Ladies Upper,2877,Not Available,15,Forecast,no answer,0
6066,6/21/2015,A,Ladies Upper,2877,Not Available,16,Forecast,no answer,0
6067,6/28/2015,A,Ladies Upper,2877,Not Available,16,Forecast,no answer,0
6068,07/05/2015,A,Ladies Upper,2877,Not Available,21,Forecast,no answer,0
6069,07/12/2015,A,Ladies Upper,2877,Not Available,17,Forecast,no answer,0
6070,7/19/2015,A,Ladies Upper,2877,Not Available,19,Forecast,no answer,0
6071,7/26/2015,A,Ladies Upper,2877,Not Available,20,Forecast,no answer,0
6072,9/21/2014,B,Ladies Upper,2877,23,23,History,0,1
6073,9/28/2014,B,Ladies Upper,2877,59,59,History,0,1
6074,10/05/2014,B,Ladies Upper,2877,22,22,History,0,1
6075,10/12/2014,B,Ladies Upper,2877,44,44,History,0,1
6076,10/19/2014,B,Ladies Upper,2877,49,49,History,0,1
6077,10/26/2014,B,Ladies Upper,2877,50,50,History,0,1
6078,11/02/2014,B,Ladies Upper,2877,27,27,History,1,1
6079,11/09/2014,B,Ladies Upper,2877,32,41,History,0,1
6080,11/16/2014,B,Ladies Upper,2877,23,28,History,1,1
6081,11/23/2014,B,Ladies Upper,2877,25,29,History,0,1
6082,11/30/2014,B,Ladies Upper,2877,10,15,History,1,1
6083,12/07/2014,B,Ladies Upper,2877,9,16,History,0,1
6084,12/14/2014,B,Ladies Upper,2877,5,13,History,1,1
6085,12/21/2014,B,Ladies Upper,2877,9,0,History,0,1
6086,12/28/2014,B,Ladies Upper,2877,12,1,History,0,1
6087,01/04/2015,B,Ladies Upper,2877,5,2,History,1,1
6088,01/11/2015,B,Ladies Upper,2877,7,9,History,0,1
6089,1/18/2015,B,Ladies Upper,2877,2,0,History,0,1
6090,1/25/2015,B,Ladies Upper,2877,8,6,History,0,1
6091,02/01/2015,B,Ladies Upper,2877,10,10,History,0,1
6092,02/08/2015,B,Ladies Upper,2877,17,0,History,0,1
6093,2/15/2015,B,Ladies Upper,2877,19,9,History,0,1
6094,2/22/2015,B,Ladies Upper,2877,39,10,History,0,1
6095,03/01/2015,B,Ladies Upper,2877,55,35,History,0,1
6096,03/08/2015,B,Ladies Upper,2877,18,43,History,1,1
6097,3/15/2015,B,Ladies Upper,2877,27,36,History,0,1
6098,3/22/2015,B,Ladies Upper,2877,30,36,History,0,1
6099,3/29/2015,B,Ladies Upper,2877,37,22,History,0,1
6100,04/05/2015,B,Ladies Upper,2877,29,32,History,0,1
6101,04/12/2015,B,Ladies Upper,2877,22,30,History,0,1
6102,4/19/2015,B,Ladies Upper,2877,41,30,History,0,1
6103,4/26/2015,B,Ladies Upper,2877,45,21,History,0,1
6104,05/03/2015,B,Ladies Upper,2877,23,49,History,1,1
6105,05/10/2015,B,Ladies Upper,2877,47,40,History,0,1
6106,5/17/2015,B,Ladies Upper,2877,44,40,History,0,1
6107,5/24/2015,B,Ladies Upper,2877,40,39,History,1,1
6108,5/31/2015,B,Ladies Upper,2877,Not Available,39,Forecast,no answer,0
6109,06/07/2015,B,Ladies Upper,2877,Not Available,50,Forecast,no answer,0
6110,6/14/2015,B,Ladies Upper,2877,Not Available,38,Forecast,no answer,0
6111,6/21/2015,B,Ladies Upper,2877,Not Available,39,Forecast,no answer,0
6112,6/28/2015,B,Ladies Upper,2877,Not Available,53,Forecast,no answer,0
6113,07/05/2015,B,Ladies Upper,2877,Not Available,49,Forecast,no answer,0
6114,07/12/2015,B,Ladies Upper,2877,Not Available,45,Forecast,no answer,0
6115,7/19/2015,B,Ladies Upper,2877,Not Available,44,Forecast,no answer,0
6116,7/26/2015,B,Ladies Upper,2877,Not Available,55,Forecast,no answer,0
6117,7/28/2013,C,Ladies Upper,2877,11,9,History,0,5
6118,08/04/2013,C,Ladies Upper,2877,6,7,History,0,3
6119,08/11/2013,C,Ladies Upper,2877,2,4,History,0,5
6120,8/18/2013,C,Ladies Upper,2877,13,8,History,0,4
6121,8/25/2013,C,Ladies Upper,2877,4,6,History,0,3
6122,09/01/2013,C,Ladies Upper,2877,3,4,History,1,4
6123,09/08/2013,C,Ladies Upper,2877,5,5,History,0,3
6124,9/15/2013,C,Ladies Upper,2877,4,3,History,0,1
6125,9/22/2013,C,Ladies Upper,2877,2,0,History,1,3
6126,9/29/2013,C,Ladies Upper,2877,3,4,History,0,2
6127,10/06/2013,C,Ladies Upper,2877,2,2,History,0,5
6128,10/13/2013,C,Ladies Upper,2877,5,7,History,0,11
6129,10/20/2013,C,Ladies Upper,2877,10,21,History,0,2
6130,10/27/2013,C,Ladies Upper,2877,4,1,History,0,1
6131,11/03/2013,C,Ladies Upper,2877,0,0,History,1,1
6132,11/10/2013,C,Ladies Upper,2877,0,0,History,0,1
6133,11/17/2013,C,Ladies Upper,2877,0,0,History,0,1
6134,11/24/2013,C,Ladies Upper,2877,0,0,History,0,1
6135,12/01/2013,C,Ladies Upper,2877,0,0,History,0,1
6136,12/08/2013,C,Ladies Upper,2877,0,0,History,0,1
6137,12/15/2013,C,Ladies Upper,2877,0,0,History,0,1
6138,12/22/2013,C,Ladies Upper,2877,0,0,History,0,1
6139,12/29/2013,C,Ladies Upper,2877,0,0,History,0,1
6140,01/05/2014,C,Ladies Upper,2877,0,0,History,0,1
6141,01/12/2014,C,Ladies Upper,2877,0,0,History,0,2
6142,1/19/2014,C,Ladies Upper,2877,0,1,History,0,1
6143,1/26/2014,C,Ladies Upper,2877,2,0,History,0,3
6144,02/02/2014,C,Ladies Upper,2877,1,3,History,0,2
6145,02/09/2014,C,Ladies Upper,2877,1,1,History,0,2
6146,2/16/2014,C,Ladies Upper,2877,3,2,History,0,3
6147,2/23/2014,C,Ladies Upper,2877,4,4,History,0,5
6148,03/02/2014,C,Ladies Upper,2877,4,8,History,0,3
6149,03/09/2014,C,Ladies Upper,2877,0,4,History,1,3
6150,3/16/2014,C,Ladies Upper,2877,6,4,History,0,3
6151,3/23/2014,C,Ladies Upper,2877,4,4,History,0,3
6152,3/30/2014,C,Ladies Upper,2877,6,3,History,0,4
6153,04/06/2014,C,Ladies Upper,2877,5,5,History,0,6
6154,4/13/2014,C,Ladies Upper,2877,11,10,History,0,5
6155,4/20/2014,C,Ladies Upper,2877,4,9,History,0,5
6156,4/27/2014,C,Ladies Upper,2877,12,7,History,0,6
6157,05/04/2014,C,Ladies Upper,2877,9,10,History,0,7
6158,05/11/2014,C,Ladies Upper,2877,4,13,History,1,6
6159,5/18/2014,C,Ladies Upper,2877,8,11,History,0,6
6160,5/25/2014,C,Ladies Upper,2877,17,11,History,0,5
6161,06/01/2014,C,Ladies Upper,2877,8,7,History,0,3
6162,06/08/2014,C,Ladies Upper,2877,5,3,History,1,4
6163,6/15/2014,C,Ladies Upper,2877,7,6,History,0,3
6164,6/22/2014,C,Ladies Upper,2877,3,3,History,0,5
6165,6/29/2014,C,Ladies Upper,2877,7,8,History,0,4
6166,07/06/2014,C,Ladies Upper,2877,2,5,History,0,2
6167,7/13/2014,C,Ladies Upper,2877,3,1,History,0,4
6168,7/20/2014,C,Ladies Upper,2877,10,6,History,0,5
6169,7/27/2014,C,Ladies Upper,2877,7,8,History,0,4
6170,08/03/2014,C,Ladies Upper,2877,7,6,History,0,3
6171,08/10/2014,C,Ladies Upper,2877,6,3,History,0,5
6172,8/17/2014,C,Ladies Upper,2877,4,8,History,1,3
6173,8/24/2014,C,Ladies Upper,2877,4,3,History,0,5
6174,8/31/2014,C,Ladies Upper,2877,8,7,History,0,4
6175,09/07/2014,C,Ladies Upper,2877,6,6,History,0,3
6176,9/14/2014,C,Ladies Upper,2877,2,3,History,0,2
6177,9/21/2014,C,Ladies Upper,2877,0,2,History,1,3
6178,9/28/2014,C,Ladies Upper,2877,5,4,History,0,2
6179,10/05/2014,C,Ladies Upper,2877,3,2,History,0,4
6180,10/12/2014,C,Ladies Upper,2877,7,6,History,0,12
6181,10/19/2014,C,Ladies Upper,2877,36,24,History,0,6
6182,10/26/2014,C,Ladies Upper,2877,7,10,History,0,2
6183,11/02/2014,C,Ladies Upper,2877,0,1,History,1,4
6184,11/09/2014,C,Ladies Upper,2877,0,6,History,0,4
6185,11/16/2014,C,Ladies Upper,2877,0,5,History,0,2
6186,11/23/2014,C,Ladies Upper,2877,0,2,History,0,2
6187,11/30/2014,C,Ladies Upper,2877,0,2,History,0,2
6188,12/07/2014,C,Ladies Upper,2877,0,2,History,0,2
6189,12/14/2014,C,Ladies Upper,2877,0,1,History,0,1
6190,12/21/2014,C,Ladies Upper,2877,0,0,History,0,2
6191,12/28/2014,C,Ladies Upper,2877,0,1,History,0,1
6192,01/04/2015,C,Ladies Upper,2877,0,0,History,0,1
6193,01/11/2015,C,Ladies Upper,2877,0,0,History,0,2
6194,1/18/2015,C,Ladies Upper,2877,1,1,History,0,2
6195,1/25/2015,C,Ladies Upper,2877,0,2,History,0,3
6196,02/01/2015,C,Ladies Upper,2877,6,3,History,0,2
6197,02/08/2015,C,Ladies Upper,2877,2,2,History,0,3
6198,2/15/2015,C,Ladies Upper,2877,4,4,History,0,4
6199,2/22/2015,C,Ladies Upper,2877,4,5,History,0,5
6200,03/01/2015,C,Ladies Upper,2877,18,8,History,0,5
6201,03/08/2015,C,Ladies Upper,2877,11,9,History,0,6
6202,3/15/2015,C,Ladies Upper,2877,12,10,History,0,6
6203,3/22/2015,C,Ladies Upper,2877,8,11,History,1,5
6204,3/29/2015,C,Ladies Upper,2877,8,9,History,0,7
6205,04/05/2015,C,Ladies Upper,2877,12,12,History,0,9
6206,04/12/2015,C,Ladies Upper,2877,18,16,History,0,8
6207,4/19/2015,C,Ladies Upper,2877,21,15,History,0,9
6208,4/26/2015,C,Ladies Upper,2877,9,16,History,1,9
6209,05/03/2015,C,Ladies Upper,2877,12,16,History,0,11
6210,05/10/2015,C,Ladies Upper,2877,31,22,History,0,11
6211,5/17/2015,C,Ladies Upper,2877,17,22,History,0,10
6212,5/24/2015,C,Ladies Upper,2877,13,19,History,1,1
6213,5/31/2015,C,Ladies Upper,2877,Not Available,15,Forecast,no answer,0
6214,06/07/2015,C,Ladies Upper,2877,Not Available,14,Forecast,no answer,0
6215,6/14/2015,C,Ladies Upper,2877,Not Available,13,Forecast,no answer,0
6216,6/21/2015,C,Ladies Upper,2877,Not Available,12,Forecast,no answer,0
6217,6/28/2015,C,Ladies Upper,2877,Not Available,18,Forecast,no answer,0
6218,07/05/2015,C,Ladies Upper,2877,Not Available,11,Forecast,no answer,0
6219,07/12/2015,C,Ladies Upper,2877,Not Available,9,Forecast,no answer,0
6220,7/19/2015,C,Ladies Upper,2877,Not Available,12,Forecast,no answer,0
6221,7/26/2015,C,Ladies Upper,2877,Not Available,15,Forecast,no answer,0
6222,7/28/2013,A,Ladies Upper,2878,82,79,History,0,4
6223,08/04/2013,A,Ladies Upper,2878,108,77,History,0,5
6224,08/11/2013,A,Ladies Upper,2878,98,118,History,0,4
6225,8/18/2013,A,Ladies Upper,2878,70,82,History,1,3
6226,8/25/2013,A,Ladies Upper,2878,77,43,History,0,3
6227,09/01/2013,A,Ladies Upper,2878,30,53,History,0,2
6228,09/08/2013,A,Ladies Upper,2878,11,27,History,1,2
6229,9/15/2013,A,Ladies Upper,2878,8,30,History,1,2
6230,9/22/2013,A,Ladies Upper,2878,7,21,History,0,2
6231,9/29/2013,A,Ladies Upper,2878,5,23,History,1,1
6232,10/06/2013,A,Ladies Upper,2878,6,0,History,0,1
6233,10/13/2013,A,Ladies Upper,2878,8,0,History,0,1
6234,10/20/2013,A,Ladies Upper,2878,2,2,History,0,2
6235,10/27/2013,A,Ladies Upper,2878,52,21,History,0,3
6236,11/03/2013,A,Ladies Upper,2878,11,49,History,0,1
6237,11/10/2013,A,Ladies Upper,2878,8,6,History,0,2
6238,11/17/2013,A,Ladies Upper,2878,1,10,History,1,1
6239,11/24/2013,A,Ladies Upper,2878,0,0,History,1,1
6240,12/01/2013,A,Ladies Upper,2878,0,0,History,0,1
6241,12/08/2013,A,Ladies Upper,2878,0,0,History,0,1
6242,12/15/2013,A,Ladies Upper,2878,0,4,History,0,1
6243,12/22/2013,A,Ladies Upper,2878,0,6,History,0,1
6244,12/29/2013,A,Ladies Upper,2878,0,0,History,0,1
6245,01/05/2014,A,Ladies Upper,2878,0,6,History,0,1
6246,01/12/2014,A,Ladies Upper,2878,0,0,History,0,1
6247,1/19/2014,A,Ladies Upper,2878,6,0,History,0,1
6248,1/26/2014,A,Ladies Upper,2878,7,4,History,0,2
6249,02/02/2014,A,Ladies Upper,2878,3,19,History,0,2
6250,02/09/2014,A,Ladies Upper,2878,10,11,History,0,1
6251,2/16/2014,A,Ladies Upper,2878,8,5,History,0,2
6252,2/23/2014,A,Ladies Upper,2878,39,31,History,0,4
6253,03/02/2014,A,Ladies Upper,2878,81,88,History,0,3
6254,03/09/2014,A,Ladies Upper,2878,59,61,History,0,3
6255,3/16/2014,A,Ladies Upper,2878,24,60,History,1,3
6256,3/23/2014,A,Ladies Upper,2878,70,69,History,0,2
6257,3/30/2014,A,Ladies Upper,2878,56,37,History,0,3
6258,04/06/2014,A,Ladies Upper,2878,74,52,History,0,4
6259,4/13/2014,A,Ladies Upper,2878,24,98,History,1,2
6260,4/20/2014,A,Ladies Upper,2878,73,32,History,0,4
6261,4/27/2014,A,Ladies Upper,2878,181,99,History,0,6
6262,05/04/2014,A,Ladies Upper,2878,190,152,History,0,6
6263,05/11/2014,A,Ladies Upper,2878,137,140,History,0,5
6264,5/18/2014,A,Ladies Upper,2878,108,128,History,1,5
6265,5/25/2014,A,Ladies Upper,2878,109,112,History,0,5
6266,06/01/2014,A,Ladies Upper,2878,162,109,History,0,6
6267,06/08/2014,A,Ladies Upper,2878,139,156,History,0,5
6268,6/15/2014,A,Ladies Upper,2878,123,121,History,0,5
6269,6/22/2014,A,Ladies Upper,2878,101,111,History,0,5
6270,6/29/2014,A,Ladies Upper,2878,82,104,History,0,4
6271,07/06/2014,A,Ladies Upper,2878,29,73,History,1,2
6272,7/13/2014,A,Ladies Upper,2878,28,32,History,1,3
6273,7/20/2014,A,Ladies Upper,2878,34,41,History,0,3
6274,7/27/2014,A,Ladies Upper,2878,41,43,History,0,3
6275,08/03/2014,A,Ladies Upper,2878,45,58,History,0,3
6276,08/10/2014,A,Ladies Upper,2878,39,44,History,0,2
6277,8/17/2014,A,Ladies Upper,2878,22,35,History,0,2
6278,8/24/2014,A,Ladies Upper,2878,4,10,History,1,1
6279,8/31/2014,A,Ladies Upper,2878,0,0,History,1,1
6280,09/07/2014,A,Ladies Upper,2878,0,0,History,0,1
6281,9/14/2014,A,Ladies Upper,2878,0,0,History,0,2
6282,9/21/2014,A,Ladies Upper,2878,51,17,History,0,2
6283,9/28/2014,A,Ladies Upper,2878,51,30,History,0,2
6284,10/05/2014,A,Ladies Upper,2878,11,22,History,1,1
6285,10/12/2014,A,Ladies Upper,2878,7,2,History,1,1
6286,10/19/2014,A,Ladies Upper,2878,5,4,History,0,2
6287,10/26/2014,A,Ladies Upper,2878,3,24,History,0,1
6288,11/02/2014,A,Ladies Upper,2878,0,0,History,1,2
6289,11/09/2014,A,Ladies Upper,2878,0,12,History,0,1
6290,11/16/2014,A,Ladies Upper,2878,0,0,History,0,1
6291,11/23/2014,A,Ladies Upper,2878,0,0,History,0,1
6292,11/30/2014,A,Ladies Upper,2878,0,0,History,0,1
6293,12/07/2014,A,Ladies Upper,2878,0,0,History,0,1
6294,12/14/2014,A,Ladies Upper,2878,0,0,History,0,1
6295,12/21/2014,A,Ladies Upper,2878,0,0,History,0,2
6296,12/28/2014,A,Ladies Upper,2878,0,9,History,0,1
6297,01/04/2015,A,Ladies Upper,2878,0,0,History,0,1
6298,01/11/2015,A,Ladies Upper,2878,0,0,History,0,1
6299,1/18/2015,A,Ladies Upper,2878,0,0,History,0,1
6300,1/25/2015,A,Ladies Upper,2878,5,5,History,0,2
6301,02/01/2015,A,Ladies Upper,2878,43,14,History,0,2
6302,02/08/2015,A,Ladies Upper,2878,32,36,History,0,2
6303,2/15/2015,A,Ladies Upper,2878,37,36,History,0,3
6304,2/22/2015,A,Ladies Upper,2878,48,49,History,0,4
6305,03/01/2015,A,Ladies Upper,2878,36,97,History,0,2
6306,03/08/2015,A,Ladies Upper,2878,31,33,History,0,3
6307,3/15/2015,A,Ladies Upper,2878,28,46,History,0,4
6308,3/22/2015,A,Ladies Upper,2878,61,77,History,0,2
6309,3/29/2015,A,Ladies Upper,2878,54,25,History,0,3
6310,04/05/2015,A,Ladies Upper,2878,54,64,History,0,4
6311,04/12/2015,A,Ladies Upper,2878,53,76,History,0,3
6312,4/19/2015,A,Ladies Upper,2878,57,45,History,0,4
6313,4/26/2015,A,Ladies Upper,2878,121,91,History,0,5
6314,05/03/2015,A,Ladies Upper,2878,88,117,History,0,3
6315,05/10/2015,A,Ladies Upper,2878,54,65,History,1,3
6316,5/17/2015,A,Ladies Upper,2878,68,58,History,0,4
6317,5/24/2015,A,Ladies Upper,2878,57,85,History,0,1
6318,5/31/2015,A,Ladies Upper,2878,Not Available,66,Forecast,no answer,0
6319,06/07/2015,A,Ladies Upper,2878,Not Available,74,Forecast,no answer,0
6320,6/14/2015,A,Ladies Upper,2878,Not Available,73,Forecast,no answer,0
6321,6/21/2015,A,Ladies Upper,2878,Not Available,65,Forecast,no answer,0
6322,6/28/2015,A,Ladies Upper,2878,Not Available,78,Forecast,no answer,0
6323,07/05/2015,A,Ladies Upper,2878,Not Available,65,Forecast,no answer,0
6324,07/12/2015,A,Ladies Upper,2878,Not Available,53,Forecast,no answer,0
6325,7/19/2015,A,Ladies Upper,2878,Not Available,46,Forecast,no answer,0
6326,7/26/2015,A,Ladies Upper,2878,Not Available,43,Forecast,no answer,0
6327,9/21/2014,B,Ladies Upper,2878,2,2,History,0,1
6328,9/28/2014,B,Ladies Upper,2878,2,2,History,0,1
6329,10/05/2014,B,Ladies Upper,2878,1,1,History,0,1
6330,10/12/2014,B,Ladies Upper,2878,3,3,History,0,1
6331,10/19/2014,B,Ladies Upper,2878,0,0,History,0,1
6332,10/26/2014,B,Ladies Upper,2878,0,0,History,0,1
6333,11/02/2014,B,Ladies Upper,2878,0,0,History,0,1
6334,11/09/2014,B,Ladies Upper,2878,4,5,History,0,1
6335,11/16/2014,B,Ladies Upper,2878,1,1,History,0,1
6336,11/23/2014,B,Ladies Upper,2878,0,0,History,1,1
6337,11/30/2014,B,Ladies Upper,2878,1,2,History,0,1
6338,12/07/2014,B,Ladies Upper,2878,1,0,History,0,1
6339,12/14/2014,B,Ladies Upper,2878,0,1,History,1,1
6340,12/21/2014,B,Ladies Upper,2878,0,0,History,0,1
6341,12/28/2014,B,Ladies Upper,2878,0,4,History,0,1
6342,01/04/2015,B,Ladies Upper,2878,0,0,History,0,1
6343,01/11/2015,B,Ladies Upper,2878,0,0,History,0,1
6344,1/18/2015,B,Ladies Upper,2878,0,2,History,0,1
6345,1/25/2015,B,Ladies Upper,2878,2,0,History,0,1
6346,02/01/2015,B,Ladies Upper,2878,32,2,History,0,1
6347,02/08/2015,B,Ladies Upper,2878,54,32,History,0,1
6348,2/15/2015,B,Ladies Upper,2878,70,58,History,0,1
6349,2/22/2015,B,Ladies Upper,2878,82,67,History,0,1
6350,03/01/2015,B,Ladies Upper,2878,81,81,History,0,1
6351,03/08/2015,B,Ladies Upper,2878,51,83,History,0,1
6352,3/15/2015,B,Ladies Upper,2878,42,49,History,1,1
6353,3/22/2015,B,Ladies Upper,2878,45,42,History,0,1
6354,3/29/2015,B,Ladies Upper,2878,100,45,History,0,2
6355,04/05/2015,B,Ladies Upper,2878,105,104,History,0,2
6356,04/12/2015,B,Ladies Upper,2878,113,102,History,0,2
6357,4/19/2015,B,Ladies Upper,2878,89,112,History,1,2
6358,4/26/2015,B,Ladies Upper,2878,98,91,History,0,2
6359,05/03/2015,B,Ladies Upper,2878,111,96,History,0,2
6360,05/10/2015,B,Ladies Upper,2878,111,111,History,0,2
6361,5/17/2015,B,Ladies Upper,2878,82,111,History,1,1
6362,5/24/2015,B,Ladies Upper,2878,92,86,History,0,1
6363,5/31/2015,B,Ladies Upper,2878,Not Available,89,Forecast,no answer,0
6364,06/07/2015,B,Ladies Upper,2878,Not Available,88,Forecast,no answer,0
6365,6/14/2015,B,Ladies Upper,2878,Not Available,90,Forecast,no answer,0
6366,6/21/2015,B,Ladies Upper,2878,Not Available,87,Forecast,no answer,0
6367,6/28/2015,B,Ladies Upper,2878,Not Available,88,Forecast,no answer,0
6368,07/05/2015,B,Ladies Upper,2878,Not Available,88,Forecast,no answer,0
6369,07/12/2015,B,Ladies Upper,2878,Not Available,92,Forecast,no answer,0
6370,7/19/2015,B,Ladies Upper,2878,Not Available,89,Forecast,no answer,0
6371,7/26/2015,B,Ladies Upper,2878,Not Available,88,Forecast,no answer,0
6372,7/28/2013,C,Ladies Upper,2878,39,36,History,0,6
6373,08/04/2013,C,Ladies Upper,2878,24,46,History,0,2
6374,08/11/2013,C,Ladies Upper,2878,11,12,History,0,2
6375,8/18/2013,C,Ladies Upper,2878,16,9,History,0,3
6376,8/25/2013,C,Ladies Upper,2878,17,18,History,0,3
6377,09/01/2013,C,Ladies Upper,2878,11,21,History,1,2
6378,09/08/2013,C,Ladies Upper,2878,16,8,History,0,2
6379,9/15/2013,C,Ladies Upper,2878,5,12,History,1,2
6380,9/22/2013,C,Ladies Upper,2878,11,7,History,0,2
6381,9/29/2013,C,Ladies Upper,2878,5,10,History,0,2
6382,10/06/2013,C,Ladies Upper,2878,6,12,History,0,1
6383,10/13/2013,C,Ladies Upper,2878,1,0,History,1,1
6384,10/20/2013,C,Ladies Upper,2878,1,0,History,0,1
6385,10/27/2013,C,Ladies Upper,2878,0,0,History,1,1
6386,11/03/2013,C,Ladies Upper,2878,0,0,History,0,3
6387,11/10/2013,C,Ladies Upper,2878,0,14,History,0,1
6388,11/17/2013,C,Ladies Upper,2878,0,0,History,0,1
6389,11/24/2013,C,Ladies Upper,2878,0,0,History,0,1
6390,12/01/2013,C,Ladies Upper,2878,0,0,History,0,1
6391,12/08/2013,C,Ladies Upper,2878,1,0,History,0,1
6392,12/15/2013,C,Ladies Upper,2878,0,0,History,0,1
6393,12/22/2013,C,Ladies Upper,2878,0,0,History,0,1
6394,12/29/2013,C,Ladies Upper,2878,0,1,History,0,1
6395,01/05/2014,C,Ladies Upper,2878,0,0,History,0,1
6396,01/12/2014,C,Ladies Upper,2878,0,0,History,0,1
6397,1/19/2014,C,Ladies Upper,2878,0,0,History,0,1
6398,1/26/2014,C,Ladies Upper,2878,1,0,History,0,1
6399,02/02/2014,C,Ladies Upper,2878,5,0,History,0,1
6400,02/09/2014,C,Ladies Upper,2878,4,1,History,0,2
6401,2/16/2014,C,Ladies Upper,2878,0,3,History,0,3
6402,2/23/2014,C,Ladies Upper,2878,14,16,History,0,3
